year,issue_d_time,final_d_time,emp_length_int,home_ownership,income_category,annual_inc,income_cat,loan_amount,term,purpose,interest_payments,loan_condition_cat,interest_rate,grade,dti,total_pymnt,total_rec_prncp,recoveries,installment,region
2010,1127,1370,3.0,MORTGAGE,Low,50000,1,22500,36months,debt_consolidation,Low,1,6.54,A,14.78,7102,6074.55,12,443.91,cannught
2013,61,31,10.0,RENT,Low,42000,1,18000,60months,debt_consolidation,High,0,17.1,C,28.46,11208,5712.58,0,448.32,cannught
2011,884,518,6.0,MORTGAGE,Medium,102000,2,8700,36months,debt_consolidation,Low,0,12.99,C,14.67,10500000000,8700.0,0,293.1,munster
2013,31,153,0.5,RENT,Low,40000,1,18000,36months,debt_consolidation,High,0,13.67,B,23.97,2120682432,18000.0,0,612.32,munster
2013,92,0,10.0,RENT,Low,40000,1,14400,36months,credit_card,High,0,15.61,C,14.73,13091,9707.53,0,503.5,cannught
2013,31,306,4.0,RENT,Low,45000,1,10000,36months,debt_consolidation,High,0,16.2,C,17.81,11800000000,10000.0,0,352.56,ulster
2011,884,1492,5.0,MORTGAGE,Medium,104400,2,20000,60months,debt_consolidation,High,0,17.49,D,16.17,20863,20000.0,0,502.34,munster
2013,122,0,6.05,MORTGAGE,Low,75000,1,10400,36months,debt_consolidation,Low,0,11.55,B,17.6,9610,7769.69,0,343.2,leinster
2011,1037,761,10.0,OWN,Low,30000,1,14000,60months,debt_consolidation,High,0,15.28,D,19.68,18453,14000.0,0,335.13,munster
2013,31,0,6.0,MORTGAGE,Medium,105000,2,25000,60months,home_improvement,Low,0,12.85,B,7.44,13604,8137.83,0,566.91,leinster
2013,92,245,5.0,OWN,Low,44000,1,19425,60months,major_purchase,High,0,15.1,C,23.18,2364366552,19425.0,0,463.14,ulster
2013,61,275,3.0,RENT,Low,68000,1,8000,36months,debt_consolidation,High,0,15.61,C,30.29,940784085,8000.0,0,279.72,ulster
2013,122,306,8.0,MORTGAGE,Low,42000,1,18250,60months,credit_card,High,1,17.76,D,32.4,10906,3905.43,2608,461.06,Northern-Irl
2013,153,579,9.0,MORTGAGE,Low,38000,1,10000,36months,credit_card,Low,0,13.05,B,19.89,1097232975,10000.0,0,337.19,leinster
2013,61,579,2.0,RENT,Low,55000,1,8800,36months,major_purchase,Low,1,8.9,A,25.62,1954,1531.5,0,279.43,Northern-Irl
2011,976,822,5.0,RENT,Low,90000,1,10400,36months,debt_consolidation,Low,0,11.49,B,6.65,12252,10400.0,0,342.91,munster
2011,792,1279,2.0,RENT,Low,23000,1,8875,36months,debt_consolidation,Low,1,8.9,A,18.16,1970,1544.05,0,281.81,Northern-Irl
2013,92,275,10.0,MORTGAGE,Low,73000,1,22000,36months,debt_consolidation,Low,0,8.6,A,10.87,23878,22000.0,0,695.51,ulster
2010,1310,944,6.0,RENT,Low,51000,1,15000,36months,debt_consolidation,Low,0,11.12,B,21.25,17697,15000.0,0,491.94,Northern-Irl
2009,1706,1309,3.0,RENT,Low,39996,1,7000,36months,other,Low,0,9.32,A,0.3,8046,7000.0,0,223.63,leinster
2013,153,184,8.0,MORTGAGE,Low,67000,1,20000,36months,credit_card,Low,0,6.03,A,10.42,21655,20000.0,0,608.72,munster
2010,1402,1461,2.0,OWN,Low,55000,1,8000,36months,other,Low,0,11.36,B,11.63,9228,8000.0,0,263.29,Northern-Irl
2013,31,671,10.0,MORTGAGE,Low,65000,1,3600,36months,other,High,0,17.57,D,20.46,37500000000,3600.0,0,129.38,leinster
2013,61,671,4.0,MORTGAGE,Low,40000,1,17875,60months,credit_card,High,0,14.3,C,6.12,18712,17875.0,0,418.71,cannught
2011,884,1492,2.0,RENT,Low,44000,1,20000,60months,debt_consolidation,Low,0,12.99,C,12.22,20847,20000.0,0,454.96,Northern-Irl
2013,122,92,5.0,RENT,Low,80000,1,5000,36months,credit_card,Low,0,12.99,B,28.26,5960,5000.0,0,168.45,leinster
2009,1492,1095,10.0,MORTGAGE,Low,60000,1,2450,36months,other,Low,0,11.48,B,18.66,2907,2450.0,0,80.78,munster
2011,853,1309,6.0,RENT,Low,48000,1,10000,36months,debt_consolidation,High,0,15.62,D,21.43,11064,10000.0,0,349.7,ulster
2013,31,0,5.0,RENT,Low,45000,1,6400,36months,credit_card,High,0,13.98,C,26.82,5466,4154.15,0,218.68,ulster
2013,31,0,0.5,MORTGAGE,Low,43000,1,7200,36months,debt_consolidation,Low,0,9.67,B,24.87,5779,4774.66,0,231.21,ulster
2013,122,426,10.0,RENT,Low,59600,1,12000,60months,debt_consolidation,High,1,22.7,E,27.76,4707,1732.15,0,336.23,Northern-Irl
2011,1096,1036,10.0,MORTGAGE,Low,43000,1,15000,60months,small_business,High,1,13.43,C,16.94,8613,5045.24,0,344.61,cannught
2013,153,31,5.0,MORTGAGE,Low,81000,1,10000,36months,debt_consolidation,Low,0,10.64,B,21.94,9116,7493.45,0,325.69,ulster
2013,61,0,2.0,RENT,Low,58000,1,8400,36months,credit_card,High,0,13.67,B,4.41,7429,5713.6,0,285.75,leinster
2013,92,334,6.0,MORTGAGE,Low,98000,1,10000,36months,credit_card,High,0,15.1,C,3.94,1166359578,10000.0,0,347.15,ulster
2010,1310,944,3.0,MORTGAGE,Low,52000,1,10000,36months,home_improvement,High,0,14.35,C,2.33,12358,10000.0,0,343.48,cannught
2011,823,457,2.0,MORTGAGE,Low,75000,1,20000,36months,credit_card,High,0,13.49,C,17.6,2442194068,20000.0,0,678.61,cannught
2013,92,153,10.0,RENT,Low,70000,1,3600,36months,debt_consolidation,High,0,14.3,C,20.42,4132,3600.0,0,123.57,ulster
2011,976,1005,1.0,RENT,Low,48000,1,13000,36months,credit_card,Low,0,9.99,B,16.27,14744,13000.0,0,419.42,munster
2013,92,31,2.0,MORTGAGE,Low,40000,1,17625,60months,debt_consolidation,Low,0,9.99,B,12.31,2073058998,17625.0,0,374.4,ulster
2011,823,306,10.0,MORTGAGE,Low,72000,1,28000,60months,debt_consolidation,Low,0,12.42,B,29.3,3653234126,28000.0,0,628.81,ulster
2013,122,0,2.0,MORTGAGE,Medium,150000,2,15000,60months,house,High,0,19.52,D,26.23,11014,5245.44,0,393.42,ulster
2010,1188,1370,6.05,RENT,Low,9600,1,1500,36months,debt_consolidation,High,0,13.72,C,20.0,1736,1500.0,0,51.07,leinster
2013,31,153,10.0,MORTGAGE,Medium,176000,2,32000,36months,credit_card,High,0,13.53,B,10.81,3739341582,32000.0,0,1086.4,cannught
2013,31,92,1.0,MORTGAGE,High,210000,3,12000,36months,credit_card,Low,0,6.03,A,4.27,12975,12000.0,0,365.23,ulster
2013,61,31,0.5,MORTGAGE,Low,80000,1,17500,36months,home_improvement,High,0,13.67,B,8.61,2077646998,17500.0,0,595.31,leinster
2011,853,1430,4.0,MORTGAGE,Low,80000,1,6000,36months,home_improvement,Low,0,6.03,A,9.03,6117,6000.0,0,182.62,leinster
2013,92,579,2.0,RENT,Low,85000,1,7000,36months,debt_consolidation,Low,0,9.99,B,16.48,7426,7000.0,0,225.84,cannught
2013,122,0,0.5,RENT,Low,32000,1,11100,36months,debt_consolidation,High,0,19.2,D,15.83,11418,8055.58,0,408.01,Northern-Irl
2013,92,31,10.0,MORTGAGE,Low,63000,1,13200,36months,credit_card,Low,0,7.62,A,25.33,10690,9223.12,0,411.33,Northern-Irl
2011,853,822,4.0,RENT,Low,20400,1,2000,36months,debt_consolidation,Low,1,7.9,A,25.88,1597,1276.97,99,62.59,cannught
2008,1948,2132,10.0,RENT,Low,56000,1,5600,36months,credit_card,Low,0,8.32,A,17.04,4720,4300.0,0,135.39,leinster
2010,1341,944,5.0,MORTGAGE,Low,92000,1,10000,36months,credit_card,Low,0,7.51,A,17.39,8816,7875.0,0,245.0,ulster
2011,976,1522,2.0,MORTGAGE,Low,48000,1,12800,60months,debt_consolidation,High,1,13.49,C,26.43,1761,925.98,0,294.47,cannught
2011,792,426,5.0,RENT,Low,85000,1,12000,36months,debt_consolidation,High,0,15.27,C,23.39,1501440129,12000.0,0,417.58,ulster
2013,122,457,10.0,MORTGAGE,Low,38000,1,7200,36months,debt_consolidation,High,0,14.33,C,7.39,8160000000,7200.0,0,247.24,leinster
2011,915,518,2.0,MORTGAGE,Low,36000,1,4800,36months,small_business,Low,0,8.49,A,20.7,5451903593,4800.0,0,151.51,cannught
2013,61,275,7.0,RENT,Low,45000,1,10500,36months,other,High,0,19.52,D,17.52,1294713291,10500.0,0,387.66,ulster
2013,92,0,9.0,RENT,Low,60000,1,10000,36months,home_improvement,High,0,15.61,C,16.6,9440,7048.23,0,349.65,Northern-Irl
2013,61,0,10.0,MORTGAGE,Low,91000,1,31825,36months,debt_consolidation,High,0,13.67,B,17.77,28147,21647.11,0,1082.61,leinster
2013,153,61,10.0,MORTGAGE,Low,75000,1,24000,60months,credit_card,High,1,15.88,C,12.16,15199,8178.79,0,582.11,leinster
2013,31,0,10.0,MORTGAGE,Low,69300,1,30000,60months,debt_consolidation,High,0,16.24,C,19.04,18334,9662.31,0,733.38,munster
2011,945,1279,8.0,MORTGAGE,Low,50000,1,9600,36months,home_improvement,Low,0,6.99,A,4.37,10099,9600.0,0,296.38,leinster
2013,92,0,2.0,OWN,Low,75000,1,20000,36months,credit_card,Low,0,10.99,B,20.29,17022,13771.25,0,654.68,leinster
2013,122,61,10.0,RENT,Medium,125000,2,3625,36months,credit_card,High,0,24.5,F,21.65,5029269999,3625.0,0,143.18,leinster
2013,61,31,3.0,MORTGAGE,Medium,176000,2,30000,36months,credit_card,Low,0,10.99,B,9.91,24546,19765.64,0,982.02,munster
2010,1371,1217,6.0,OWN,Low,18000,1,13000,36months,other,Low,0,7.88,A,9.0,14351,13000.0,0,406.65,Northern-Irl
2013,92,699,3.0,RENT,Low,70000,1,12000,60months,debt_consolidation,High,0,22.4,E,12.89,12884,12000.0,0,334.17,ulster
2013,153,426,2.0,OWN,Low,72000,1,7000,60months,other,High,0,21.15,E,3.17,8717414403,7000.0,0,189.97,ulster
2010,1157,1005,3.0,RENT,Low,60000,1,6500,36months,wedding,Low,0,9.25,B,6.44,7409,6500.0,0,207.46,leinster
2010,1218,791,0.5,RENT,Low,21000,1,4200,36months,credit_card,High,0,15.21,D,12.0,5265,4200.0,0,146.03,cannught
2008,2010,2252,5.0,RENT,Low,71000,1,7000,36months,credit_card,High,0,14.12,D,6.24,8083,7000.0,0,239.66,leinster
2013,31,0,0.5,RENT,Low,78000,1,13200,36months,credit_card,Low,0,6.03,A,28.63,9642,8532.69,0,401.75,Northern-Irl
2008,2161,2071,0.5,MORTGAGE,Low,16800,1,6000,36months,debt_consolidation,Low,0,10.39,B,7.5,6902,6000.0,0,194.71,ulster
2013,31,184,1.0,RENT,Low,60000,1,5500,36months,debt_consolidation,Low,0,6.03,A,20.42,59083211,5500.0,0,167.4,cannught
2011,945,0,4.0,MORTGAGE,Low,60000,1,25000,60months,debt_consolidation,Low,0,11.49,B,16.54,30119,22256.7,0,549.69,munster
2013,31,0,3.0,MORTGAGE,Low,80000,1,29700,36months,debt_consolidation,High,0,17.1,C,21.65,26509,18974.71,0,1060.37,munster
2011,976,610,8.0,MORTGAGE,Low,68000,1,3500,36months,other,Low,0,11.99,B,13.61,4184121232,3500.0,0,116.24,leinster
2013,31,640,1.0,MORTGAGE,Low,40000,1,15000,60months,debt_consolidation,High,0,13.98,C,13.17,1568613661,15000.0,0,348.87,Northern-Irl
2013,153,275,10.0,RENT,Low,24000,1,3825,36months,debt_consolidation,High,0,16.78,C,24.6,4657466158,3825.0,0,135.96,cannught
2013,31,0,3.0,RENT,Low,42000,1,10000,60months,debt_consolidation,High,0,18.55,D,29.17,6423,3094.93,0,256.94,cannught
2013,92,31,4.0,MORTGAGE,Low,88000,1,5000,36months,debt_consolidation,High,0,13.67,B,9.71,4422,3400.91,0,170.09,cannught
2013,61,153,6.05,MORTGAGE,Low,65530,1,25000,60months,debt_consolidation,High,0,14.3,C,22.91,30300000000,25000.0,0,585.61,ulster
2013,61,61,10.0,OWN,Low,58300,1,20000,36months,debt_consolidation,Low,0,11.99,B,19.27,23451,20000.0,0,664.2,cannught
2013,61,0,3.0,RENT,Low,63000,1,28100,36months,credit_card,High,0,21.7,E,32.46,27789,18402.53,0,1068.8,ulster
2010,1218,1736,1.0,OWN,Medium,120000,2,6000,36months,debt_consolidation,Low,0,7.14,A,5.16,6201,6000.0,0,185.65,ulster
2011,762,1401,5.0,MORTGAGE,Low,84000,1,17000,60months,home_improvement,High,1,20.89,F,10.19,1950,496.37,576,458.86,munster
2013,31,640,10.0,RENT,Low,50000,1,12000,36months,debt_consolidation,Low,0,10.99,B,21.1,12332,12000.0,0,392.81,ulster
2013,31,0,5.0,MORTGAGE,Low,83000,1,35000,60months,debt_consolidation,High,0,23.4,E,20.0,23873,9440.82,0,994.73,munster
2011,823,699,8.0,MORTGAGE,Low,75000,1,14825,36months,debt_consolidation,Low,0,12.69,B,18.53,17714,14825.0,0,497.31,ulster
2013,122,31,1.0,RENT,Low,41000,1,4800,36months,credit_card,High,0,14.3,C,11.21,4449,3400.98,0,164.76,munster
2010,1188,1005,2.0,MORTGAGE,Low,37000,1,5000,36months,debt_consolidation,High,0,14.46,D,14.34,6134,5000.0,0,172.01,munster
2013,31,184,1.0,RENT,Low,40000,1,9925,36months,credit_card,High,0,19.22,D,29.1,12166,9924.96,0,364.92,munster
2013,153,396,10.0,RENT,Low,88905,1,20000,36months,other,High,0,19.52,D,9.92,22788,20000.0,0,738.39,ulster
2013,92,0,6.0,RENT,Low,73000,1,10000,60months,credit_card,High,0,24.08,F,28.34,7780,3094.81,0,288.15,leinster
2013,31,699,10.0,MORTGAGE,Low,75000,1,8400,36months,home_improvement,Low,0,10.99,B,17.57,8477,8400.0,0,274.97,Northern-Irl
2011,762,396,10.0,RENT,Low,53000,1,12000,36months,debt_consolidation,High,0,16.29,D,22.26,1524699415,12000.0,0,423.61,leinster
2013,31,0,5.0,MORTGAGE,Low,63000,1,20000,60months,debt_consolidation,Low,0,12.85,B,28.01,10885,6510.97,0,453.53,leinster
2013,92,0,2.0,RENT,Low,65000,1,10000,36months,debt_consolidation,High,0,18.55,D,17.67,9836,6961.12,0,364.29,ulster
2013,31,306,1.0,RENT,Low,49000,1,9600,36months,debt_consolidation,Low,0,7.9,A,10.92,10400000000,9600.0,0,300.39,ulster
2011,823,426,10.0,MORTGAGE,Medium,126000,2,10200,36months,home_improvement,Low,0,12.42,B,11.75,1226764132,10200.0,0,340.84,Northern-Irl
2013,122,549,6.05,OWN,Low,39200,1,7250,36months,debt_consolidation,High,0,14.3,C,30.34,7960000000,7250.0,0,248.85,leinster
2013,122,426,10.0,MORTGAGE,Low,55100,1,24375,60months,credit_card,High,1,21.15,E,27.83,12283,3645.37,3024,661.49,Northern-Irl
2013,122,31,10.0,OWN,Low,49500,1,3500,36months,debt_consolidation,High,0,15.61,C,16.68,3304,2466.8,0,122.38,Northern-Irl
2011,792,426,7.0,MORTGAGE,Low,98280,1,9400,36months,credit_card,Low,0,6.62,A,6.19,1038926605,9400.0,0,288.62,ulster
2013,122,0,10.0,MORTGAGE,Low,50000,1,17000,60months,debt_consolidation,High,0,21.6,E,19.68,13037,5746.84,0,465.67,Northern-Irl
2013,31,549,5.0,RENT,Low,41600,1,18250,60months,debt_consolidation,High,1,23.7,F,28.77,6119,1199.08,2466,521.85,ulster
2011,1065,1095,7.0,RENT,Low,38400,1,6600,60months,car,Low,1,11.11,B,3.59,3427,1995.99,283,143.87,ulster
2013,122,0,0.5,MORTGAGE,Low,35000,1,6000,36months,credit_card,Low,0,10.64,B,6.82,5470,4496.57,0,195.42,ulster
2013,153,334,10.0,RENT,Low,60000,1,13000,36months,credit_card,High,0,14.33,C,14.18,1529546289,13000.0,0,446.4,ulster
2009,1736,1340,4.0,RENT,Low,24000,1,3000,36months,small_business,Low,0,9.32,A,0.95,3448,3000.0,0,95.85,munster
2010,1127,426,0.5,RENT,Low,35004,1,16000,60months,debt_consolidation,High,0,15.95,E,9.7,2285757735,16000.0,0,388.67,leinster
2013,61,0,6.0,RENT,Low,91000,1,13000,36months,debt_consolidation,Low,0,11.99,B,20.97,11225,8910.9,0,431.73,ulster
2013,31,0,10.0,MORTGAGE,Low,100000,1,21000,60months,credit_card,High,0,16.2,C,13.31,12823,6768.34,0,512.92,cannught
2013,122,487,7.0,MORTGAGE,Low,94541,1,20000,36months,debt_consolidation,Low,0,13.05,B,13.17,22300000000,20000.0,0,674.37,munster
2010,1157,1430,10.0,MORTGAGE,High,210000,3,20000,36months,debt_consolidation,Low,0,6.17,A,12.51,12890,12125.01,0,369.81,cannught
2011,823,975,6.0,RENT,Low,83204,1,14100,36months,debt_consolidation,Low,0,6.03,A,25.57,14960,14100.0,0,429.15,cannught
2011,823,1156,2.0,RENT,Medium,150000,2,4000,36months,other,Low,1,11.71,B,4.34,1747,1179.25,162,132.31,munster
2013,31,396,10.0,MORTGAGE,Medium,124000,2,12375,36months,debt_consolidation,High,0,13.53,B,12.8,1392749885,12375.0,0,420.13,leinster
2013,31,0,10.0,MORTGAGE,Low,85000,1,15000,36months,credit_card,Low,0,6.62,A,20.44,11511,10095.51,0,460.56,Northern-Irl
2013,61,671,1.0,RENT,Low,35000,1,9000,36months,debt_consolidation,High,0,20.2,D,8.37,9587150581,9000.0,0,335.4,ulster
2013,122,31,10.0,MORTGAGE,Medium,103000,2,21000,60months,debt_consolidation,High,0,15.88,C,24.76,13778,7452.33,0,509.35,leinster
2011,945,699,3.0,RENT,Medium,113000,2,16000,36months,debt_consolidation,Low,0,11.99,B,20.02,19051,16000.0,0,531.36,leinster
2013,31,365,10.0,MORTGAGE,Low,65000,1,4000,36months,debt_consolidation,Low,0,12.99,B,10.88,4452,4000.0,0,134.76,Northern-Irl
2013,61,31,10.0,MORTGAGE,Low,100000,1,31000,60months,debt_consolidation,Low,0,10.99,B,14.94,3705757996,31000.0,0,673.87,Northern-Irl
2013,31,0,10.0,MORTGAGE,Low,55000,1,10000,36months,credit_card,Low,0,12.99,B,9.06,8421,6523.22,0,336.9,cannught
2013,31,184,6.05,RENT,Low,25000,1,6000,36months,debt_consolidation,Low,0,11.99,B,17.52,69100000000,6000.0,0,199.26,Northern-Irl
2011,1065,671,6.0,RENT,Low,60197,1,5200,36months,debt_consolidation,Low,0,7.29,A,18.68,58000000000,5200.0,0,161.26,leinster
2010,1188,1857,5.0,MORTGAGE,Low,37000,1,15800,60months,debt_consolidation,High,0,16.32,D,15.54,16228,15800.0,0,386.92,cannught
2013,92,214,10.0,MORTGAGE,Low,87000,1,5000,36months,vacation,High,0,20.2,D,20.76,6360000000,5000.0,0,186.33,leinster
2010,1402,1156,2.0,RENT,Low,47000,1,5000,36months,other,Low,0,10.62,B,15.17,5838,5000.0,0,162.8,leinster
2013,92,245,10.0,MORTGAGE,Low,50000,1,9000,36months,debt_consolidation,Low,0,12.99,B,4.34,1041693036,9000.0,0,303.21,leinster
2013,31,0,2.0,RENT,Medium,135000,2,10000,36months,debt_consolidation,Low,0,10.99,B,14.15,8184,6589.52,0,327.34,munster
2013,61,61,10.0,MORTGAGE,Low,60000,1,26500,60months,debt_consolidation,High,1,22.4,E,22.98,14602,4254.4,0,737.95,cannught
2013,122,0,5.0,RENT,Low,89000,1,20000,36months,debt_consolidation,High,0,15.88,C,17.5,19653,14703.69,0,701.96,Northern-Irl
2011,945,1095,10.0,MORTGAGE,Low,49000,1,7000,36months,debt_consolidation,Low,0,6.99,A,6.24,7594,7000.0,0,216.11,Northern-Irl
2010,1280,1217,3.0,RENT,Low,41000,1,5000,36months,debt_consolidation,Low,0,11.49,B,21.25,5730,5000.0,0,164.86,Northern-Irl
2013,61,0,10.0,MORTGAGE,Low,50000,1,6500,36months,debt_consolidation,Low,0,11.99,B,8.45,5397,4262.01,0,215.87,leinster
2010,1371,1126,0.5,RENT,Low,51312,1,18000,36months,credit_card,High,0,13.85,C,17.26,22025,18000.0,0,613.87,munster
2013,122,0,10.0,MORTGAGE,Low,55000,1,16950,60months,debt_consolidation,High,0,17.1,C,22.73,11815,6159.75,0,422.17,Northern-Irl
2013,61,31,8.0,RENT,Low,59000,1,24000,60months,debt_consolidation,High,0,15.61,C,15.72,14464,7811.91,0,578.68,cannught
2013,153,457,7.0,MORTGAGE,Low,65000,1,9600,36months,debt_consolidation,Low,0,10.64,B,14.68,1060141245,9600.0,0,312.66,ulster
2011,1065,640,2.0,RENT,Low,61000,1,12000,36months,debt_consolidation,Low,0,7.29,A,17.94,1339599841,12000.0,0,372.12,Northern-Irl
2013,31,0,0.5,MORTGAGE,Low,56000,1,5000,36months,credit_card,Low,0,8.9,A,16.1,3969,3328.96,0,158.77,Northern-Irl
2013,61,0,3.0,RENT,Low,34000,1,5000,36months,debt_consolidation,High,0,15.61,C,22.1,4371,3219.12,0,174.83,Northern-Irl
2013,92,31,10.0,MORTGAGE,Medium,150000,2,16000,60months,debt_consolidation,Low,0,9.99,B,10.41,8837,5971.97,0,339.88,Northern-Irl
2013,122,365,10.0,RENT,Low,72000,1,25000,60months,debt_consolidation,High,0,24.99,F,11.64,3229880734,25000.0,0,733.64,Northern-Irl
2013,31,0,10.0,RENT,Low,30000,1,2050,36months,debt_consolidation,Low,0,9.67,B,24.08,1646,1359.72,0,65.84,cannught
2009,1492,2010,2.0,MORTGAGE,Low,52000,1,9000,36months,debt_consolidation,Low,0,12.18,B,16.25,9516,9000.0,0,299.7,leinster
2013,122,0,5.0,RENT,Low,50000,1,5000,36months,debt_consolidation,Low,0,10.64,B,17.62,4560,3747.98,0,162.85,munster
2013,153,610,8.0,RENT,Low,70000,1,12000,36months,credit_card,High,1,13.68,C,15.84,3674,2557.25,0,408.27,Northern-Irl
2013,92,457,9.0,MORTGAGE,Low,98000,1,5000,36months,home_improvement,High,1,14.3,C,13.38,2059,1436.15,0,171.62,cannught
2010,1341,1248,4.0,RENT,Low,21996,1,2500,36months,other,Low,1,13.11,C,8.07,3066,1775.48,764,84.37,ulster
2013,61,0,0.5,MORTGAGE,Low,45000,1,13000,36months,credit_card,High,0,13.67,B,25.2,11502,8842.44,0,442.23,cannught
2013,61,122,3.0,RENT,Low,65000,1,21000,36months,debt_consolidation,Low,1,10.99,B,33.83,15118,12002.75,0,687.42,ulster
2013,92,0,0.5,RENT,Low,40000,1,13500,36months,credit_card,Low,0,11.99,B,31.2,12105,9659.49,0,448.33,munster
2011,853,457,3.0,RENT,Low,40000,1,6000,36months,other,Low,0,6.62,A,3.99,66300000000,6000.0,0,184.23,leinster
2013,61,0,10.0,MORTGAGE,Low,73750,1,19200,60months,debt_consolidation,High,0,13.67,B,19.18,11530,6756.95,0,443.48,Northern-Irl
2009,1583,1217,10.0,MORTGAGE,Low,97000,1,10000,36months,debt_consolidation,High,0,13.57,C,16.96,12222,10000.0,0,339.69,Northern-Irl
2013,31,0,10.0,OWN,Medium,133000,2,10000,36months,credit_card,Low,0,11.99,B,10.54,8302,6556.84,0,332.1,Northern-Irl
2011,762,610,0.5,RENT,Low,60000,1,9750,60months,debt_consolidation,High,0,20.3,E,15.94,13800000000,9750.0,0,259.95,cannught
2011,945,761,10.0,MORTGAGE,Low,61000,1,12000,36months,other,Low,0,10.99,B,20.22,14037,12000.0,0,392.81,leinster
2009,1492,1126,5.0,OWN,Medium,101000,2,24250,36months,debt_consolidation,Low,0,12.53,B,14.3,29206,24249.99,0,811.56,cannught
2013,153,31,10.0,MORTGAGE,Low,45000,1,3600,36months,debt_consolidation,High,0,18.85,D,9.2,3686,2616.66,0,131.69,cannught
2013,122,31,10.0,MORTGAGE,Low,93000,1,25000,60months,debt_consolidation,Low,0,10.99,B,28.81,14666,9579.65,0,543.44,Northern-Irl
2013,31,0,10.0,RENT,Low,91426,1,31475,60months,debt_consolidation,High,0,23.7,F,21.02,21597,8436.96,0,900.0,ulster
2013,122,487,5.0,MORTGAGE,Low,100000,1,10000,36months,home_improvement,Low,0,6.03,A,4.64,1051720271,10000.0,0,304.36,Northern-Irl
2011,1006,1614,1.0,RENT,Low,45600,1,20000,36months,debt_consolidation,Low,0,10.0,B,13.47,20642,20000.0,0,645.35,ulster
2007,2223,2525,7.0,MORTGAGE,Low,53000,1,7200,36months,major_purchase,High,1,14.38,E,15.65,3473,2429.42,0,247.41,cannught
2013,31,457,6.05,MORTGAGE,Low,40000,1,10000,36months,debt_consolidation,High,1,16.99,D,12.72,3564,2290.81,0,356.48,cannught
2010,1188,457,2.0,RENT,Low,100000,1,15000,60months,debt_consolidation,High,0,18.17,F,15.7,2242214162,15000.02,0,382.29,leinster
2013,153,761,4.0,RENT,Low,55000,1,5500,36months,small_business,Low,0,11.55,B,10.39,5632,5500.0,0,181.5,munster
2010,1371,1461,2.0,RENT,Low,28128,1,7500,36months,debt_consolidation,High,1,15.33,D,9.3,5454,2743.96,1146,261.22,ulster
2013,61,122,2.0,RENT,Low,80000,1,25000,60months,debt_consolidation,High,0,17.1,C,31.91,320524851,25000.0,0,622.66,leinster
2013,122,0,10.0,OWN,Low,42975,1,18825,36months,debt_consolidation,High,0,17.56,D,31.55,18935,13750.74,0,676.43,munster
2013,61,31,2.0,MORTGAGE,Low,48500,1,17375,36months,debt_consolidation,High,0,19.52,D,30.29,16035,10960.59,0,641.48,leinster
2013,92,426,3.0,RENT,Low,40000,1,15000,60months,credit_card,High,1,17.76,D,17.52,4926,2231.74,0,378.95,cannught
2011,915,852,1.0,MORTGAGE,Low,35000,1,6000,36months,debt_consolidation,High,0,15.62,D,22.22,7408,6000.01,0,209.82,leinster
2010,1157,1340,0.5,RENT,Low,27600,1,7000,36months,major_purchase,Low,0,6.54,A,20.04,7513,7000.0,0,214.68,ulster
2013,61,92,10.0,RENT,Low,40000,1,10000,36months,other,Low,0,12.99,B,20.98,1178629502,10000.0,0,336.9,Northern-Irl
2013,31,0,10.0,MORTGAGE,Low,93000,1,14000,36months,debt_consolidation,Low,0,7.62,A,6.76,10907,9379.09,0,436.26,ulster
2013,31,0,1.0,RENT,Low,55000,1,13000,60months,credit_card,High,0,14.98,C,34.04,7728,4277.69,0,309.14,ulster
